order_id,order_date,ship_date,customer_id,product_id,quantity,sales,profit
CA-2017-159597,11/9/2017,11/14/2017,MC-17590,OFF-ST-10002289,2,63.56,3.178
CA-2016-155551,4/18/2016,4/23/2016,CR-12580,OFF-ST-10003656,3,230.376,-48.9549
US-2017-147669,12/25/2017,12/30/2017,SV-20935,TEC-AC-10002473,7,158.928,41.7186
CA-2016-169922,6/11/2016,6/17/2016,MZ-17515,OFF-BI-10003784,4,1.344,-2.1504
CA-2017-100748,5/13/2017,5/20/2017,RB-19795,OFF-LA-10000240,8,58.48,27.4856
CA-2017-129805,12/28/2017,1/2/2018,HM-14860,FUR-FU-10001935,2,7.4,3.034
CA-2014-148586,3/25/2014,4/1/2014,AZ-10750,FUR-CH-10002439,7,366.786,65.2064
US-2017-112613,5/28/2017,6/1/2017,JH-15910,TEC-PH-10001536,4,54.368,4.0776
CA-2015-154746,11/14/2015,11/17/2015,PJ-18835,OFF-EN-10001532,2,33.96,16.98
CA-2017-140053,7/3/2017,7/10/2017,CA-12265,FUR-FU-10003708,9,545.85,114.6285
CA-2014-164210,11/18/2014,11/20/2014,PW-19240,FUR-TA-10000849,2,145.98,-99.2664
CA-2017-139948,7/17/2017,7/22/2017,SW-20455,FUR-FU-10002597,2,7.904,2.1736
CA-2016-146934,5/22/2016,5/27/2016,AF-10870,TEC-PH-10004614,5,345.0,86.25
CA-2015-100573,9/25/2015,10/1/2015,AM-10705,OFF-EN-10000461,2,17.48,8.2156
CA-2016-119165,10/31/2016,11/6/2016,BD-11320,FUR-CH-10000988,5,492.835,-14.081
CA-2015-128027,9/14/2015,9/17/2015,CM-12385,OFF-ST-10001809,3,269.49,5.3898
CA-2016-140207,11/5/2016,11/10/2016,CS-12400,OFF-BI-10003963,5,29.12,9.828
CA-2017-140949,3/17/2017,3/22/2017,DB-13405,OFF-LA-10000081,5,18.75,9.0
CA-2017-138548,8/15/2017,8/21/2017,JG-15160,OFF-AP-10002578,2,97.84,25.4384
CA-2015-142419,7/11/2015,7/13/2015,SC-20380,OFF-PA-10001763,3,29.97,13.4865
CA-2017-148691,12/3/2017,12/9/2017,CS-12460,OFF-BI-10001524,5,83.92,29.372
CA-2017-128755,5/4/2017,5/8/2017,MK-18160,OFF-PA-10000726,1,9.11,4.0995
US-2016-135923,1/22/2016,1/28/2016,CM-11935,FUR-FU-10002107,8,14.272,4.2816
CA-2016-114972,11/3/2016,11/6/2016,PF-19225,FUR-CH-10001190,2,217.584,-29.9178
CA-2017-102750,9/4/2017,9/8/2017,GM-14695,FUR-TA-10000198,3,1322.352,-99.1764
CA-2014-145212,9/13/2014,9/19/2014,DC-12850,OFF-AR-10002833,3,5.46,1.4742
CA-2017-141992,6/19/2017,6/25/2017,FO-14305,OFF-SU-10002557,1,11.184,0.8388
CA-2017-147956,12/24/2017,12/31/2017,AH-10210,OFF-ST-10001097,6,1003.62,0.0
CA-2017-126067,8/28/2017,9/3/2017,KN-16705,TEC-PH-10000912,4,35.168,11.4296
CA-2015-104514,1/2/2015,1/4/2015,CB-12535,OFF-ST-10001837,2,85.52,22.2352
CA-2015-141040,10/9/2015,10/13/2015,TB-21250,TEC-PH-10001835,4,631.96,303.3408
CA-2014-113579,12/13/2014,12/15/2014,KD-16345,OFF-PA-10001457,6,90.24,41.5104
CA-2014-144624,11/19/2014,11/23/2014,JM-15865,TEC-PH-10002885,7,4548.81,1228.1787
CA-2016-146206,9/10/2016,9/14/2016,KT-16480,FUR-TA-10004086,5,300.93,-34.392
CA-2014-136644,6/16/2014,6/22/2014,SC-20575,FUR-CH-10000225,8,647.84,32.392
CA-2015-122371,9/26/2015,10/1/2015,BS-11800,OFF-ST-10002370,3,64.17,18.6093
CA-2016-126935,5/19/2016,5/24/2016,BT-11395,OFF-BI-10004817,1,9.584,3.3544
US-2017-133781,6/22/2017,6/23/2017,DC-12850,OFF-EN-10004483,3,37.608,12.6927
CA-2017-131618,6/17/2017,6/20/2017,LS-17200,OFF-PA-10001892,2,12.224,4.4312
CA-2016-149482,11/14/2016,11/19/2016,RR-19315,OFF-LA-10000248,2,7.38,3.4686
CA-2014-143917,7/25/2014,7/27/2014,KL-16645,OFF-ST-10001228,4,53.72,15.0416
CA-2015-120397,7/2/2015,7/2/2015,RB-19435,OFF-AP-10001293,4,32.784,-85.2384
CA-2017-163902,3/2/2017,3/8/2017,MY-17380,TEC-PH-10000675,3,196.776,14.7582
CA-2016-136812,11/18/2016,11/23/2016,AW-10930,OFF-ST-10003470,4,1117.92,55.896
CA-2015-102722,4/18/2015,4/19/2015,KW-16570,TEC-AC-10003116,6,106.5,41.535
CA-2017-155089,12/2/2017,12/6/2017,DB-12910,OFF-BI-10002429,5,45.66,-33.484
CA-2016-124506,11/11/2016,11/17/2016,BB-11545,TEC-AC-10003280,4,95.968,1.1996
CA-2014-106572,9/5/2014,9/10/2014,NP-18700,OFF-ST-10000585,2,264.32,19.824
CA-2014-128888,11/15/2014,11/22/2014,PB-19105,OFF-EN-10003001,9,604.656,204.0714
CA-2017-123134,5/2/2017,5/7/2017,DW-13585,FUR-FU-10003975,3,129.93,12.993
CA-2016-124352,10/15/2016,10/21/2016,CD-12790,OFF-LA-10004559,7,20.16,9.8784
CA-2015-124541,4/6/2015,4/10/2015,TT-21220,OFF-AR-10004078,9,42.048,5.256
CA-2014-108707,10/24/2014,10/29/2014,DB-12910,OFF-PA-10000788,2,10.368,3.6288
CA-2014-111500,8/17/2014,8/21/2014,DJ-13510,OFF-PA-10000595,5,114.2,52.532
US-2017-117723,8/15/2017,8/18/2017,DL-13495,OFF-ST-10004459,6,1801.632,-337.806
CA-2015-143238,9/6/2015,9/8/2015,LO-17170,TEC-AC-10003499,4,46.32,18.0648
CA-2015-168746,1/27/2015,1/29/2015,SV-20365,FUR-CH-10000513,2,181.986,-54.5958
CA-2015-113404,7/16/2015,7/16/2015,EM-13810,FUR-CH-10003312,6,1348.704,-219.1644
CA-2016-144792,4/30/2016,5/4/2016,KD-16615,FUR-FU-10002759,7,111.888,22.3776
CA-2014-164385,9/26/2014,10/1/2014,NB-18580,OFF-AP-10002191,3,143.952,14.3952
US-2016-114174,9/8/2016,9/14/2016,AP-10720,FUR-BO-10003450,3,173.94,13.9152
CA-2017-108070,4/16/2017,4/20/2017,JE-15745,OFF-ST-10004804,4,205.92,2.0592
US-2015-128090,8/16/2015,8/22/2015,JM-15865,OFF-AR-10002255,1,2.304,0.2592
CA-2017-101042,11/19/2017,11/23/2017,AB-10105,FUR-FU-10004665,6,821.88,213.6888
CA-2016-155439,9/14/2016,9/18/2016,PN-18775,OFF-PA-10000029,4,25.92,12.4416
CA-2016-118626,8/15/2016,8/20/2016,JC-15775,TEC-PH-10000369,7,705.544,70.5544
CA-2015-111458,9/26/2015,9/30/2015,PF-19165,TEC-AC-10001590,2,50.0,12.0
US-2016-126844,10/8/2016,10/14/2016,BW-11110,FUR-FU-10004909,8,51.712,-32.32
US-2015-112508,3/24/2015,3/30/2015,BP-11185,OFF-AP-10002287,2,6.992,0.5244
CA-2015-147788,5/31/2015,6/4/2015,TM-21010,FUR-BO-10004357,7,1406.86,140.686
CA-2015-144288,12/25/2015,12/31/2015,MB-17305,OFF-LA-10003190,4,9.216,3.3408
CA-2015-110632,3/17/2015,3/22/2015,HR-14830,TEC-AC-10000387,1,15.02,2.7036
CA-2017-109589,12/21/2017,12/24/2017,BD-11635,TEC-AC-10003116,4,71.0,27.69
CA-2017-123967,11/1/2017,11/3/2017,SF-20200,OFF-BI-10001308,5,25.12,7.85
CA-2017-148929,9/7/2017,9/11/2017,SP-20620,OFF-ST-10003282,8,478.08,133.8624
CA-2017-134404,12/27/2017,12/27/2017,DR-12880,TEC-PH-10000576,2,164.388,-35.6174
CA-2017-109778,7/16/2017,7/21/2017,VM-21685,OFF-AR-10003759,2,2.912,0.91
CA-2016-155845,8/12/2016,8/15/2016,CM-12235,TEC-AC-10004145,7,1399.944,52.4979
CA-2017-145128,7/9/2017,7/14/2017,SM-20320,FUR-FU-10000293,5,526.45,31.587
CA-2014-129091,11/22/2014,11/27/2014,RA-19885,OFF-EN-10004955,3,16.23,7.9527
US-2014-155502,1/26/2014,1/31/2014,SD-20485,FUR-FU-10004587,3,62.82,30.7818
CA-2015-121041,11/3/2015,11/10/2015,CS-12250,OFF-EN-10001137,2,6.608,2.1476
CA-2017-131695,6/30/2017,7/6/2017,RA-19285,OFF-ST-10001476,7,248.57,67.1139
CA-2016-137729,5/5/2016,5/9/2016,BF-11005,OFF-ST-10001505,1,5.98,1.0166
US-2016-115455,9/8/2016,9/14/2016,SE-20110,FUR-FU-10004671,2,14.136,-7.7748
CA-2017-128300,11/24/2017,11/26/2017,RS-19765,TEC-PH-10002807,2,79.1,39.55
CA-2017-149048,5/13/2017,5/17/2017,BM-11650,OFF-EN-10003296,2,180.96,81.432
CA-2017-108553,4/23/2017,4/29/2017,SK-19990,OFF-AP-10000026,2,121.94,35.3626
CA-2016-165848,6/4/2016,6/4/2016,EN-13780,OFF-PA-10000349,3,14.94,7.0218
CA-2014-112718,12/16/2014,12/21/2014,KN-16450,OFF-BI-10000591,1,1.167,-0.8558
CA-2016-154053,3/4/2016,3/10/2016,MG-17890,OFF-AR-10003727,1,16.99,4.9271
CA-2014-127446,11/25/2014,11/30/2014,MC-17590,TEC-AC-10001635,3,24.672,0.0
CA-2016-137204,4/28/2016,5/5/2016,BO-11350,FUR-CH-10002304,2,41.568,2.598
CA-2014-147298,4/26/2014,5/3/2014,AG-10300,FUR-CH-10004886,3,230.28,23.028
CA-2017-147942,4/1/2017,4/5/2017,MS-17365,OFF-LA-10003663,2,5.78,2.7166
CA-2017-115931,12/22/2017,12/26/2017,JM-15655,OFF-AR-10000369,3,4.17,1.0842
CA-2014-164861,12/3/2014,12/6/2014,MC-17635,OFF-PA-10001972,4,25.92,12.4416
CA-2017-127180,10/22/2017,10/24/2017,TA-21385,TEC-CO-10004722,4,11199.968,3919.9888
US-2017-165344,11/13/2017,11/15/2017,SB-20290,TEC-AC-10002399,4,60.864,9.1296
CA-2015-168186,9/10/2015,9/15/2015,AB-10150,OFF-PA-10000477,3,14.94,7.0218
US-2017-110604,5/15/2017,5/20/2017,JF-15295,FUR-FU-10000076,2,39.96,17.1828
CA-2015-116750,7/5/2015,7/10/2015,BF-10975,FUR-FU-10003829,2,4.928,0.7392
CA-2015-162369,8/15/2015,8/19/2015,TT-21265,OFF-ST-10000046,2,323.1,61.389
CA-2017-108441,6/12/2017,6/18/2017,SB-20170,OFF-PA-10000697,4,19.04,9.3296
CA-2015-169740,2/20/2015,2/25/2015,LM-17065,TEC-AC-10000927,1,29.99,2.999
CA-2016-124051,12/29/2016,12/30/2016,KA-16525,OFF-PA-10001289,6,186.048,67.4424
CA-2016-149111,4/17/2016,4/21/2016,BF-11170,TEC-PH-10003092,1,36.792,4.1391
CA-2014-131002,9/7/2014,9/12/2014,TB-21400,FUR-FU-10004270,3,57.69,23.6529
US-2016-146794,9/26/2016,10/1/2016,SH-19975,FUR-BO-10004467,5,424.9575,19.998
CA-2017-112515,9/17/2017,9/21/2017,AS-10225,OFF-BI-10000829,3,10.776,3.5022
CA-2016-150343,8/16/2016,8/20/2016,PK-19075,OFF-EN-10004030,3,10.86,5.1042
CA-2015-135538,12/24/2015,12/28/2015,HR-14830,FUR-CH-10004287,4,883.84,99.432
CA-2017-123372,11/28/2017,12/2/2017,DG-13300,TEC-PH-10002834,11,1979.89,494.9725
CA-2017-159604,4/14/2017,4/15/2017,CL-12700,OFF-BI-10003460,2,8.76,4.2048
CA-2016-164784,5/1/2016,5/4/2016,HF-14995,OFF-LA-10001569,1,3.984,1.2948
CA-2016-111794,10/1/2016,10/1/2016,HG-15025,TEC-AC-10003832,3,79.512,20.8719
US-2015-139759,8/25/2015,8/30/2015,NL-18310,FUR-CH-10002774,1,40.784,4.5882
CA-2014-126403,9/9/2014,9/12/2014,RR-19525,OFF-PA-10001144,3,166.44,79.8912
CA-2017-136875,12/3/2017,12/3/2017,TC-21295,OFF-PA-10000357,3,166.44,79.8912
CA-2017-132185,11/27/2017,12/2/2017,DB-13615,OFF-AR-10000422,5,8.76,0.7665
US-2014-160780,6/21/2014,6/21/2014,SV-20785,OFF-BI-10001116,7,11.088,-8.1312
CA-2017-127026,1/21/2017,1/27/2017,MH-18115,OFF-BI-10000546,5,14.4,7.056
CA-2017-137085,6/29/2017,7/6/2017,CT-11995,OFF-BI-10000632,9,312.552,101.5794
CA-2016-133123,9/6/2016,9/11/2016,KB-16315,OFF-EN-10003055,3,95.952,29.985
US-2016-128195,8/4/2016,8/5/2016,RA-19285,OFF-BI-10002003,5,3.98,-6.567
CA-2015-153220,11/12/2015,11/14/2015,YC-21895,OFF-PA-10003016,5,15.7,7.065
CA-2014-123064,6/30/2014,7/2/2014,RA-19915,OFF-AR-10004582,4,5.248,1.64
CA-2017-156412,12/4/2017,12/8/2017,CM-12160,OFF-BI-10004364,3,5.346,-4.455
US-2016-144211,8/28/2016,9/2/2016,CS-12130,OFF-PA-10002246,3,15.48,5.6115
CA-2016-138079,1/22/2016,1/28/2016,AJ-10795,FUR-FU-10001475,5,109.9,37.366
CA-2014-143182,10/15/2014,10/20/2014,DL-12865,FUR-FU-10004270,1,15.384,4.0383
CA-2016-161662,2/7/2016,2/9/2016,BE-11410,OFF-PA-10003465,2,30.352,10.6232
CA-2014-145317,3/18/2014,3/23/2014,SM-20320,TEC-MA-10003626,4,821.3,-16.426
CA-2014-143413,5/24/2014,5/30/2014,RP-19390,OFF-PA-10002319,3,116.28,56.9772
CA-2017-156818,7/11/2017,7/13/2017,JD-16015,TEC-AC-10002323,6,132.6,17.238
CA-2017-155873,6/16/2017,6/21/2017,AB-10255,OFF-SU-10001165,2,16.68,4.3368
CA-2015-121797,1/30/2015,2/6/2015,CC-12145,FUR-FU-10001876,7,227.36,81.8496
US-2015-120572,12/11/2015,12/15/2015,GH-14425,OFF-BI-10001098,2,12.828,-8.9796
CA-2017-132430,10/9/2017,10/11/2017,CP-12085,FUR-FU-10003577,4,45.888,9.1776
CA-2017-146031,7/29/2017,8/1/2017,GM-14440,OFF-AR-10002656,9,60.12,22.2444
CA-2014-110100,4/25/2014,4/29/2014,LC-16885,TEC-PH-10004531,3,302.376,37.797
CA-2015-103723,12/1/2015,12/6/2015,BT-11305,OFF-AR-10003251,5,13.9,5.56
CA-2014-127187,12/4/2014,12/8/2014,CP-12085,TEC-PH-10000673,2,129.98,62.3904
CA-2017-128475,8/26/2017,9/1/2017,SC-20680,TEC-AC-10000158,2,71.98,15.1158
CA-2014-100006,9/7/2014,9/13/2014,DK-13375,TEC-PH-10002075,3,377.97,109.6113
CA-2017-144827,12/21/2017,12/27/2017,SE-20110,OFF-ST-10004340,2,124.36,33.5772
CA-2014-110030,12/6/2014,12/8/2014,LF-17185,FUR-FU-10002759,3,23.976,-14.3856
CA-2014-121286,11/4/2014,11/8/2014,ON-18715,OFF-FA-10000585,3,8.376,2.7222
CA-2016-164735,4/14/2016,4/19/2016,TB-21400,OFF-ST-10001558,5,81.2,12.18
CA-2014-153479,10/4/2014,10/8/2014,DF-13135,OFF-LA-10004689,5,14.45,6.7915
CA-2017-149888,11/7/2017,11/13/2017,EP-13915,TEC-PH-10003811,5,359.97,-71.994
CA-2017-119193,12/22/2017,12/24/2017,SK-19990,OFF-BI-10000848,1,1.641,-1.3128
CA-2017-104801,2/13/2017,2/19/2017,FH-14350,OFF-AR-10001547,3,6.63,1.7901
CA-2014-107594,7/2/2014,7/6/2014,EH-13945,TEC-PH-10002923,2,73.98,19.9746
CA-2015-129770,2/21/2015,2/23/2015,JE-15715,OFF-PA-10000249,4,49.12,23.0864
CA-2015-115798,11/13/2015,11/19/2015,KL-16645,TEC-PH-10003691,3,377.97,94.4925
CA-2017-122707,4/16/2017,4/18/2017,EB-13750,OFF-SU-10000157,4,477.24,9.5448
CA-2016-165015,2/25/2016,2/27/2016,BD-11725,OFF-EN-10003134,5,46.72,17.52
CA-2014-149244,11/4/2014,11/8/2014,MS-17530,FUR-FU-10004671,2,35.34,13.4292
CA-2015-140144,6/20/2015,6/25/2015,SC-20770,FUR-FU-10002253,6,257.64,100.4796
CA-2017-163321,8/7/2017,8/11/2017,FM-14380,TEC-AC-10004571,1,79.992,21.9978
CA-2014-155887,5/12/2014,5/17/2014,KT-16480,FUR-TA-10002228,3,700.056,-130.0104
US-2015-165449,11/22/2015,11/26/2015,AP-10720,TEC-AC-10004127,4,27.168,-1.3584
CA-2015-110247,12/4/2015,12/8/2015,RH-19555,OFF-BI-10001553,3,8.226,-6.0324
US-2014-141257,6/8/2014,6/14/2014,CS-11950,FUR-CH-10002758,3,585.552,73.194
CA-2014-154669,8/8/2014,8/11/2014,TM-21010,OFF-ST-10000532,11,423.28,110.0528
CA-2014-158029,5/26/2014,5/30/2014,HF-14995,FUR-CH-10000988,2,225.296,22.5296
CA-2015-155306,4/17/2015,4/21/2015,GA-14515,OFF-AR-10003251,2,5.56,2.224
CA-2016-127775,6/11/2016,6/13/2016,ES-14020,TEC-AC-10002402,3,239.97,71.991
CA-2016-146171,3/11/2016,3/15/2016,JP-16135,FUR-FU-10004270,4,76.92,31.5372
CA-2014-129574,5/26/2014,5/29/2014,Dp-13240,OFF-PA-10002893,5,48.4,23.232
CA-2017-126536,10/12/2017,10/14/2017,NK-18490,TEC-AC-10003709,1,0.99,0.4356
CA-2017-165757,6/22/2017,6/28/2017,PL-18925,OFF-BI-10003166,3,10.332,-7.5768
CA-2017-167752,1/15/2017,1/18/2017,RW-19690,OFF-AP-10000159,1,34.384,3.8682
US-2015-122140,4/2/2015,4/7/2015,MO-17950,OFF-AP-10001242,2,32.192,-80.48
CA-2016-163986,9/3/2016,9/10/2016,JJ-15445,OFF-ST-10000918,5,54.5,14.17
CA-2017-158967,12/10/2017,12/12/2017,BT-11680,FUR-FU-10001940,3,19.104,5.7312
CA-2016-131576,11/22/2016,11/26/2016,RD-19585,OFF-BI-10002852,3,49.44,24.2256
CA-2017-143455,11/11/2017,11/18/2017,ML-17755,OFF-PA-10004451,2,10.368,3.6288
CA-2016-144729,10/21/2016,10/25/2016,JE-15745,OFF-ST-10004804,3,154.44,1.5444
CA-2015-127019,12/21/2015,12/25/2015,ER-13855,OFF-AP-10003971,7,60.984,4.5738
CA-2015-138534,7/17/2015,7/19/2015,JM-15535,FUR-BO-10003159,2,195.466,-13.7976
CA-2017-108322,4/30/2017,5/5/2017,SS-20140,FUR-FU-10001935,8,23.68,6.216
CA-2017-167668,5/6/2017,5/8/2017,TC-21295,OFF-LA-10004544,4,59.2,29.6
CA-2017-146724,11/20/2017,11/27/2017,HG-15025,OFF-AR-10001026,10,22.0,9.68
CA-2016-139878,11/11/2016,11/16/2016,LD-17005,TEC-PH-10001336,2,257.98,74.8142
US-2016-106677,11/5/2016,11/10/2016,AS-10285,TEC-PH-10003187,2,23.988,-15.992
CA-2016-116974,10/9/2016,10/15/2016,MP-17965,TEC-PH-10004897,4,23.976,-15.5844
CA-2015-149972,9/21/2015,9/23/2015,CD-12790,FUR-CH-10004997,4,601.536,0.0
US-2014-117744,12/2/2014,12/6/2014,MD-17860,FUR-FU-10001588,5,58.36,-24.803
CA-2014-125514,9/21/2014,9/22/2014,BM-11650,OFF-AP-10000358,2,25.96,7.5284
CA-2014-154599,4/12/2014,4/17/2014,KN-16450,TEC-PH-10001557,14,1075.088,94.0702
CA-2017-158743,10/20/2017,10/27/2017,IG-15085,OFF-AR-10002257,4,13.36,4.1416
CA-2016-153318,10/25/2016,10/28/2016,JS-15595,TEC-PH-10000984,5,783.96,78.396
US-2015-110163,11/1/2015,11/4/2015,GA-14725,OFF-AR-10001683,1,7.88,1.773
CA-2017-143329,11/3/2017,11/8/2017,DL-13330,FUR-FU-10000629,3,41.37,17.3754
CA-2015-159380,5/12/2015,5/16/2015,CS-12505,OFF-PA-10003893,3,12.84,5.778
CA-2015-122623,9/7/2015,9/11/2015,CC-12145,FUR-CH-10000553,2,47.516,-2.0364
CA-2015-148635,7/25/2015,7/27/2015,MH-18025,OFF-FA-10004395,2,9.42,0.471
CA-2015-135685,11/16/2015,11/18/2015,MP-18175,OFF-PA-10000157,9,179.82,84.5154
CA-2015-104626,9/1/2015,9/8/2015,DR-12940,OFF-BI-10001510,5,114.6,51.57
CA-2016-160500,5/5/2016,5/8/2016,DM-13015,OFF-BI-10003784,5,6.72,2.352
CA-2017-100202,12/31/2016,1/5/2017,BD-11620,TEC-PH-10002563,3,302.376,22.6782
CA-2017-131016,9/18/2017,9/20/2017,DC-12850,OFF-AR-10000122,2,8.928,0.558
US-2014-112914,9/25/2014,9/30/2014,MT-18070,OFF-PA-10003270,8,33.792,10.56
CA-2016-124149,4/23/2016,4/26/2016,MJ-17740,OFF-PA-10002421,6,108.336,37.9176
CA-2014-148915,11/1/2014,11/5/2014,ND-18370,OFF-ST-10001128,5,443.92,-94.333
CA-2017-134649,1/26/2017,1/31/2017,CA-11965,OFF-AR-10001547,7,15.47,4.1769
CA-2017-110842,11/11/2017,11/16/2017,GA-14725,OFF-AP-10003971,1,10.89,2.8314
CA-2016-147368,6/9/2016,6/12/2016,TC-21295,TEC-MA-10002178,2,695.7,-27.828
US-2015-104185,9/3/2015,9/8/2015,JB-15400,OFF-ST-10001526,1,120.33,31.2858
US-2014-125521,3/14/2014,3/19/2014,CK-12325,FUR-CH-10003379,4,1139.92,284.98
US-2017-135062,8/31/2017,9/4/2017,RL-19615,OFF-PA-10000100,7,229.544,83.2097
CA-2017-135650,3/23/2017,3/27/2017,AC-10660,OFF-ST-10001809,2,143.728,-32.3388
CA-2017-112865,5/18/2017,5/22/2017,BH-11710,TEC-AC-10000387,3,36.048,-0.9012
US-2016-162852,12/27/2016,12/31/2016,BG-11695,FUR-CH-10004853,8,845.488,-12.0784
CA-2017-138163,11/17/2017,11/20/2017,XP-21865,OFF-AR-10001958,3,50.94,14.2632
CA-2017-152093,9/10/2017,9/15/2017,SN-20560,OFF-BI-10003527,3,762.594,-1143.891
CA-2017-157854,4/8/2017,4/15/2017,DM-13345,FUR-FU-10003832,6,56.28,15.7584
CA-2016-123617,11/28/2016,12/3/2016,AJ-10780,OFF-BI-10002976,6,7.434,-5.6994
US-2016-128293,6/2/2016,6/5/2016,KC-16255,OFF-ST-10000736,1,64.784,-12.9568
CA-2017-107342,12/17/2017,12/22/2017,VF-21715,OFF-PA-10001745,4,28.16,13.2352
CA-2016-136371,3/19/2016,3/21/2016,SV-20935,FUR-FU-10000409,1,14.98,6.8908
CA-2017-137344,8/20/2017,8/20/2017,EM-13810,OFF-ST-10000344,3,40.29,10.4754
CA-2017-169810,7/25/2017,7/31/2017,RB-19360,OFF-LA-10003663,7,20.23,9.5081
CA-2016-128594,8/26/2016,8/29/2016,DJ-13510,FUR-CH-10001215,4,1603.136,100.196
CA-2016-154690,8/15/2016,8/17/2016,CC-12370,FUR-CH-10000988,2,225.296,22.5296
CA-2017-138975,5/19/2017,5/23/2017,SC-20380,TEC-AC-10003441,4,67.8,4.068
CA-2017-106537,8/12/2017,8/17/2017,RH-19495,OFF-PA-10000223,4,20.736,7.2576
US-2017-103828,8/13/2017,8/13/2017,JK-15370,OFF-ST-10001325,3,31.44,8.4888
CA-2016-115588,11/10/2016,11/12/2016,AF-10885,OFF-SU-10001225,5,14.72,-3.312
CA-2017-143861,6/12/2017,6/19/2017,LC-16885,FUR-FU-10001546,2,17.088,1.068
CA-2014-148040,3/22/2014,3/26/2014,BF-11275,OFF-PA-10002581,3,74.352,23.235
CA-2017-135167,6/15/2017,6/20/2017,SC-20800,OFF-AR-10002399,1,4.26,1.7466
CA-2017-137022,11/16/2017,11/22/2017,SW-20275,OFF-ST-10001963,8,811.28,24.3384
US-2017-102638,12/29/2017,12/31/2017,MC-17845,OFF-FA-10002988,3,6.03,2.9547
US-2016-167339,1/21/2016,1/23/2016,TD-20995,FUR-CH-10004289,2,153.568,-5.7588
CA-2016-152072,1/15/2016,1/19/2016,Dp-13240,OFF-EN-10003040,2,52.34,24.5998
CA-2016-102932,9/19/2016,9/23/2016,SD-20485,OFF-BI-10000756,6,25.44,12.72
CA-2014-165540,2/21/2014,2/25/2014,TM-21010,OFF-BI-10004094,5,8.85,-13.7175
CA-2016-130799,11/11/2016,11/16/2016,BK-11260,FUR-FU-10001852,4,6.96,2.2272
CA-2016-164483,1/30/2016,2/3/2016,JF-15490,OFF-BI-10000014,2,17.456,5.8914
US-2016-159856,10/18/2016,10/22/2016,EP-13915,FUR-CH-10003396,5,307.92,-34.641
CA-2017-102099,12/18/2017,12/19/2017,EP-13915,OFF-AR-10003811,3,6.63,1.7901
CA-2017-164049,11/2/2017,11/6/2017,KH-16630,OFF-PA-10000791,5,23.85,10.7325
CA-2014-142727,4/29/2014,5/1/2014,HG-14845,FUR-CH-10002304,2,51.96,12.99
CA-2017-139913,10/23/2017,10/29/2017,JC-16105,OFF-PA-10003739,2,11.56,5.6644
CA-2014-169033,3/30/2014,4/3/2014,KM-16720,OFF-AR-10001915,5,49.65,20.853
US-2016-164630,1/4/2016,1/9/2016,EB-13975,TEC-CO-10000971,4,959.968,119.996
US-2015-114839,4/26/2015,4/30/2015,PW-19240,FUR-CH-10004086,2,408.422,-5.8346
CA-2015-166464,9/12/2015,9/17/2015,PG-18895,TEC-CO-10000971,2,479.984,59.998
CA-2017-124898,9/11/2017,9/15/2017,DB-12910,OFF-PA-10003656,7,184.66,84.9436
CA-2016-164035,6/12/2016,6/17/2016,CR-12730,OFF-PA-10002160,5,23.12,8.381
CA-2016-153577,6/27/2016,7/1/2016,KH-16330,OFF-PA-10000575,7,37.464,12.1758
CA-2014-127586,9/26/2014,9/30/2014,CS-12400,OFF-ST-10002615,2,310.12,80.6312
CA-2017-121615,11/3/2017,11/9/2017,DL-12925,OFF-PA-10000327,2,8.56,3.852
CA-2017-166415,2/19/2017,2/23/2017,ME-17725,OFF-FA-10004968,3,11.22,0.2244
CA-2015-118444,11/5/2015,11/9/2015,VD-21670,OFF-AP-10000576,4,387.136,24.196
CA-2014-113929,6/16/2014,6/21/2014,CK-12205,OFF-EN-10003286,5,41.4,19.458
CA-2015-134747,10/12/2015,10/17/2015,DL-12925,TEC-PH-10002890,3,135.72,35.2872
CA-2017-155047,8/27/2017,8/30/2017,SE-20110,OFF-AR-10003338,1,5.952,0.372
CA-2016-160129,11/23/2016,11/23/2016,LS-17200,OFF-FA-10002763,5,15.8,2.37
CA-2017-164329,1/30/2017,1/30/2017,MM-17920,OFF-ST-10001511,2,129.3,6.465
US-2015-141453,11/30/2015,12/3/2015,DB-13270,OFF-BI-10000301,3,3.882,-5.823
CA-2014-156993,6/28/2014,7/4/2014,RW-19630,OFF-FA-10003495,1,6.08,3.04
CA-2014-157721,9/2/2014,9/5/2014,JM-16195,OFF-AP-10001303,1,19.9,8.955
CA-2017-128629,7/10/2017,7/14/2017,BP-11155,FUR-FU-10000771,3,18.84,7.9128
CA-2017-158106,6/4/2017,6/10/2017,CT-11995,OFF-AR-10002255,3,8.64,2.5056
US-2017-120390,10/19/2017,10/26/2017,TH-21550,OFF-BI-10004995,4,1633.188,-1306.5504
CA-2017-143434,11/18/2017,11/24/2017,ME-17320,FUR-FU-10002597,4,19.76,8.2992
CA-2015-168564,8/8/2015,8/8/2015,TT-21220,OFF-BI-10004970,2,6.608,2.2302
US-2016-169040,12/6/2016,12/12/2016,GT-14710,TEC-PH-10002310,1,156.792,13.7193
CA-2017-155880,3/25/2017,3/31/2017,JD-16150,FUR-CH-10000422,1,90.99,14.5584
CA-2017-126242,11/19/2017,11/24/2017,MC-18100,OFF-ST-10000675,9,305.01,76.2525
